Fecha,Cod_Equipo,Horas_Trab,Horas_Parada,Ton_Producidas,Ton_Rechazo,Cap_Nominal_TMH,Fecha_Carga
23/08/2024,pn-eq-07,24.0,0.0,7118.6,94.0,350.0,2024-08-24 00:00:00
21/12/2024,PN_EQ_08,24.0,0.0,9067.6,199.8,400.0,2024-12-22 00:00:00
02/12/2025,PN-EQ-09,24.0,0.0,5191.9,57.1,260.0,2025-12-03 00:00:00
13/08/2024,PN-EQ-09 ,24.0,0.0,5335.2,74.0,260.0,2024-08-14 00:00:00
21/05/2024, PN-EQ-04,24.0,0.0,9021.4,177.7,460.0,2024-05-22 00:00:00
12/09/2025, PN-EQ-04,24.0,0.0,10898.1,200.6,460.0,2025-09-13 00:00:00
29/06/2025,PN-EQ-09 ,24.0,0.0,5801.2,116.8,260.0,2025-06-30 00:00:00
31/05/2025,PN-EQ-10,24.0,0.0,10108.4,75.0,500.0,2025-06-01 00:00:00
10/01/2024,PN-EQ-10	,4.0,20.0,1651.5,23.1,500.0,2024-01-11 00:00:00
08/07/2025,PN_EQ_06,24.0,0.0,6093.5,62.5,300.0,2025-07-09 00:00:00
17/01/2025,PN-EQ-08 ,24.0,0.0,7989.1,211.7,400.0,2025-01-18 00:00:00
07/08/2024, PN-EQ-10,22.3,1.7,10694.8,94.2,500.0,2024-08-08 00:00:00
02/07/2025,PN-EQ-01,24.0,0.0,11725.7,354.9,520.0,2025-07-03 00:00:00
17/03/2025,pn-eq-01,4.0,20.0,1892.6,20.7,520.0,2025-03-18 00:00:00
11/08/2024,PN-EQ-03 ,10.4,13.6,3493.0,77.1,380.0,2024-08-12 00:00:00
04/08/2025,PN-EQ-01 ,24.0,0.0,11454.2,75.6,520.0,2025-08-05 00:00:00
13/01/2025,PN-EQ-10,24.0,0.0,9774.6,243.2,500.0,2025-01-14 00:00:00
28/05/2025,PN-EQ-05	,23.3,0.7,6674.9,110.3,300.0,2025-05-29 00:00:00
20/01/2025,PNEQ10,24.0,0.0,10739.8,232.8,500.0,2025-01-21 00:00:00
22/03/2025,pn-eq-01,22.0,2.0,9662.2,158.2,520.0,2025-03-23 00:00:00
21/12/2025,PN-EQ-09,24.0,0.0,5684.8,147.5,260.0,2025-12-22 00:00:00
23/07/2024,PNEQ02,24.0,0.0,9295.7,145.1,430.0,2024-07-24 00:00:00
18/11/2024,PN-EQ-10,24.0,0.0,10244.3,149.4,500.0,2024-11-16 00:00:00
13/07/2025,PN_EQ_08,24.0,0.0,8512.4,123.9,400.0,2025-07-14 00:00:00
05/01/2024, PN-EQ-08,24.0,0.0,8610.6,133.1,400.0,2024-01-06 00:00:00
04/07/2024,PNEQ10,12.2,11.8,6039.0,123.5,500.0,2024-07-05 00:00:00
30/04/2024,PNEQ09,24.0,0.0,6177.6,88.4,260.0,2024-05-01 00:00:00
13/04/2024,pn-eq-10,24.0,0.0,11081.6,191.3,500.0,2024-04-14 00:00:00
08/02/2025,pn-eq-03,22.5,1.5,7602.5,221.2,380.0,2025-02-09 00:00:00
12/12/2024, PN-EQ-05,24.0,0.0,6134.0,119.4,300.0,2024-12-13 00:00:00
04/03/2025,PN-EQ-10,24.0,0.0,10831.5,157.0,500.0,2025-03-05 00:00:00
28/11/2025,PN-EQ-10 ,24.0,0.0,11200.9,191.9,500.0,2025-11-29 00:00:00
04/03/2025,pn-eq-09,24.0,0.0,5192.0,123.6,260.0,2025-03-05 00:00:00
10/06/2024,PN-EQ-01	,22.9,1.1,11447.2,176.8,520.0,2024-06-11 00:00:00
22/02/2024,PNEQ07,24.0,0.0,6962.6,133.7,350.0,2024-02-23 00:00:00
16/05/2024,PN_EQ_09,24.0,0.0,5346.7,95.8,260.0,2024-05-17 00:00:00
21/09/2024,PN-EQ-02 ,24.0,0.0,8853.0,207.3,430.0,2024-09-22 00:00:00
19/10/2025, PN-EQ-07,24.0,0.0,7379.2,208.5,350.0,2025-10-20 00:00:00
07/01/2025,PN-EQ-06	,24.0,0.0,5575.7,165.2,300.0,2025-01-06 00:00:00
01/11/2024,pn-eq-04,24.0,0.0,10028.0,155.6,460.0,2024-11-02 00:00:00
30/08/2025,PN-EQ-02	,24.0,0.0,9155.7,198.2,430.0,2025-08-31 00:00:00
25/10/2025,PN-EQ-10 ,4.0,20.0,1764.5,18.3,500.0,2025-10-26 00:00:00
14/02/2024,pn-eq-07,24.0,0.0,7382.2,241.1,350.0,2024-02-15 00:00:00
20/06/2025,PN_EQ_08,24.0,0.0,8745.0,215.6,400.0,2025-06-21 00:00:00
27/02/2025,PN-EQ-03 ,24.0,0.0,7961.9,197.4,380.0,2025-02-28 00:00:00
23/12/2025,PN-EQ-01,24.0,0.0,11334.1,215.6,520.0,2025-12-24 00:00:00
01/09/2024,PN-EQ-01 ,24.0,0.0,11307.7,158.1,520.0,2024-09-02 00:00:00
21/06/2025,PNEQ09,17.1,6.9,3883.6,93.3,260.0,2025-06-22 00:00:00
26/02/2025, PN-EQ-09,10.8,13.2,2539.6,43.2,260.0,2025-02-27 00:00:00
10/04/2025,PN_EQ_07,24.0,0.0,7962.4,254.3,350.0,2025-04-11 00:00:00
02/12/2025,PN_EQ_10,24.0,,10030.1,160.0,500.0,2025-12-03 00:00:00
08/12/2025,PN-EQ-05,22.9,1.1,6038.6,159.3,300.0,2025-12-09 00:00:00
31/08/2025,PN-EQ-03 ,16.9,,5882.5,88.8,380.0,2025-09-01 00:00:00
06/11/2025, PN-EQ-10,24.0,0.0,11208.7,208.3,500.0,2025-11-07 00:00:00
01/08/2024,PN-EQ-02 ,24.0,0.0,8879.5,222.0,430.0,2024-08-02 00:00:00
23/07/2024,PN-EQ-06,24.0,0.0,6313.6,0.0,300.0,2024-07-24 00:00:00
30/08/2024,PNEQ08,24.0,0.0,8698.5,174.7,400.0,2024-08-31 00:00:00
04/11/2025,PNEQ05,24.0,0.0,6312.2,196.7,300.0,2025-11-05 00:00:00
27/08/2024,pn-eq-03,24.0,0.0,8580.5,179.6,380.0,2024-08-28 00:00:00
29/08/2024,PN-EQ-08,24.0,0.0,8735.9,337.9,400.0,2024-08-30 00:00:00
13/03/2024,PN_EQ_05,24.0,0.0,6594.8,101.1,300.0,2024-03-14 00:00:00
14/03/2025,pn-eq-04,24.0,0.0,9903.6,246.4,460.0,2025-03-15 00:00:00
09/04/2024, PN-EQ-09,24.0,0.0,5918.8,201.4,260.0,2024-04-10 00:00:00
12/08/2024,PN-EQ-07	,24.0,0.0,7048.9,238.2,350.0,2024-08-13 00:00:00
12/04/2024,PN-EQ-09 ,22.1,1.9,5170.6,161.5,260.0,2024-04-13 00:00:00
21/11/2024,pn-eq-04,22.4,1.6,8555.0,215.3,460.0,2024-11-22 00:00:00
05/01/2025,pn-eq-10,15.6,8.4,6869.6,201.4,500.0,2025-01-06 00:00:00
14/06/2025,PN-EQ-06,24.0,0.0,6956.0,155.2,300.0,2025-06-15 00:00:00
09/05/2024,PN_EQ_09,24.0,0.0,5790.1,51.3,260.0,2024-05-10 00:00:00
17/12/2025,PNEQ01,24.0,0.0,11057.7,245.0,520.0,2025-12-18 00:00:00
18/01/2024,PN-EQ-05,24.0,0.0,6828.3,,300.0,2024-01-19 00:00:00
22/01/2024,PN-EQ-07,24.0,0.0,7677.2,134.5,350.0,2024-01-23 00:00:00
22/12/2024, PN-EQ-01,24.0,0.0,10764.1,202.6,520.0,2024-12-23 00:00:00
17/11/2025,PNEQ03,24.0,0.0,8796.1,194.2,380.0,2025-11-18 00:00:00
08/07/2025,PN-EQ-05	,24.0,0.0,6658.7,101.8,300.0,2025-07-09 00:00:00
22/09/2024, PN-EQ-02,24.0,0.0,8790.3,152.8,430.0,2024-09-23 00:00:00
20/05/2024,PNEQ09,24.0,0.0,5435.9,101.5,260.0,2024-05-21 00:00:00
14/11/2024,pn-eq-06,21.7,2.3,6444.9,206.1,300.0,2024-11-15 00:00:00
13/11/2024, PN-EQ-03,24.0,0.0,8401.0,208.7,380.0,2024-11-14 00:00:00
29/08/2024,pn-eq-02,12.6,11.4,5034.4,65.1,430.0,2024-08-30 00:00:00
17/12/2024,PN-EQ-04 ,24.0,0.0,9773.5,155.7,460.0,2024-12-18 00:00:00
31/01/2024,PN-EQ-09 ,16.0,8.0,3600.9,,260.0,2024-02-01 00:00:00
09/03/2025,PN-EQ-01 ,24.0,0.0,11191.3,339.0,520.0,2025-03-10 00:00:00
05/01/2025,pn-eq-09,24.0,0.0,5543.6,31.5,260.0,2025-01-06 00:00:00
02/06/2025,PN-EQ-10 ,24.0,0.0,11172.1,163.4,500.0,2025-06-03 00:00:00
28/03/2025,PN-EQ-03	,23.1,0.9,8347.1,229.1,380.0,2025-03-29 00:00:00
03/04/2025,PN_EQ_10,18.1,5.9,8390.8,144.2,500.0,2025-04-04 00:00:00
02/02/2024,pn-eq-05,24.0,0.0,6161.2,77.1,300.0,2024-02-03 00:00:00
08/07/2025,PN-EQ-02	,24.0,0.0,9268.0,114.0,430.0,2025-07-09 00:00:00
10/11/2024,PNEQ09,24.0,0.0,5672.0,69.1,260.0,2024-11-11 00:00:00
08/12/2025,PN_EQ_02,24.0,0.0,9389.8,288.8,430.0,2025-12-09 00:00:00
06/01/2024,PNEQ02,24.0,0.0,9556.9,159.8,430.0,2024-01-07 00:00:00
13/12/2024,PN-EQ-09,24.0,0.0,5560.5,129.0,260.0,2024-12-14 00:00:00
23/08/2024,PN_EQ_03,24.0,0.0,7557.9,25.1,380.0,2024-08-24 00:00:00
11/10/2025,PN_EQ_04,22.4,1.6,8881.2,219.1,460.0,2025-10-12 00:00:00
28/06/2024,PN-EQ-02	,24.0,0.0,9271.8,203.7,430.0,2024-06-29 00:00:00
29/06/2025,PN_EQ_02,24.0,,9681.6,0.0,430.0,2025-06-30 00:00:00
31/12/2025,PN-EQ-05	,18.2,5.8,4992.2,138.4,300.0,2026-01-01 00:00:00
09/06/2024,PN-EQ-03 ,24.0,0.0,7573.1,89.5,380.0,2024-06-10 00:00:00
01/08/2025,PN_EQ_05,24.0,0.0,6310.9,199.5,300.0,2025-08-02 00:00:00
25/09/2025,pn-eq-03,24.0,0.0,8319.6,239.9,380.0,2025-09-26 00:00:00
13/05/2025,PN_EQ_08,24.0,0.0,8284.6,76.8,400.0,2025-05-14 00:00:00
22/07/2024,PNEQ10,24.0,0.0,9691.3,,500.0,2024-07-23 00:00:00
03/04/2024,PN-EQ-02 ,24.0,0.0,9345.1,178.6,430.0,2024-04-04 00:00:00
19/05/2024,pn-eq-08,24.0,0.0,8007.8,193.4,400.0,2024-05-20 00:00:00
03/04/2024,PN_EQ_08,24.0,0.0,8060.8,58.8,400.0,2024-04-01 00:00:00
16/08/2024,pn-eq-01,24.0,0.0,11667.2,,520.0,2024-08-17 00:00:00
12/05/2025,PN-EQ-06	,24.0,0.0,6295.5,40.1,300.0,2025-05-13 00:00:00
09/09/2025,PNEQ09,14.9,9.1,3727.9,,260.0,2025-09-10 00:00:00
12/01/2025,PNEQ07,24.0,0.0,7882.6,127.5,350.0,2025-01-13 00:00:00
28/06/2024,PN-EQ-08 ,24.0,0.0,8368.1,130.4,400.0,2024-06-29 00:00:00
22/05/2024,PN-EQ-09	,24.0,0.0,5956.9,153.7,260.0,2024-05-23 00:00:00
07/05/2025,PN-EQ-08 ,24.0,0.0,7816.0,143.0,400.0,2025-05-08 00:00:00
07/03/2024,PNEQ03,24.0,0.0,8309.7,129.7,380.0,2024-03-08 00:00:00
07/03/2025,pn-eq-06,24.0,0.0,6663.8,96.0,300.0,2025-03-08 00:00:00
03/06/2025,PN-EQ-01	,24.0,0.0,10361.1,153.1,520.0,2025-06-04 00:00:00
20/11/2024,pn-eq-08,18.1,5.9,6108.9,199.9,400.0,2024-11-21 00:00:00
13/04/2024,PN-EQ-06,24.0,0.0,6610.9,140.5,300.0,2024-04-14 00:00:00
17/09/2024,pn-eq-06,19.9,4.1,5268.9,76.4,300.0,2024-09-18 00:00:00
29/10/2025,PN_EQ_10,24.0,,10879.7,305.1,500.0,2025-10-30 00:00:00
17/04/2024,PN_EQ_03,23.1,0.9,8616.6,199.1,380.0,2024-04-18 00:00:00
21/02/2025,PN_EQ_03,13.2,10.8,4514.1,111.2,380.0,2025-02-22 00:00:00
20/11/2024,PN_EQ_09,21.0,3.0,5008.0,101.7,260.0,2024-11-21 00:00:00
27/10/2025,pn-eq-08,24.0,0.0,8804.6,23.4,400.0,2025-10-28 00:00:00
02/02/2024,PN-EQ-03,24.0,0.0,7630.1,65.4,380.0,2024-02-03 00:00:00
21/06/2024,PN_EQ_09,24.0,0.0,5622.0,107.4,260.0,2024-06-22 00:00:00
04/07/2024,PNEQ06,24.0,0.0,6599.6,195.1,300.0,2024-07-05 00:00:00
09/12/2024,pn-eq-09,24.0,0.0,6003.7,133.1,260.0,2024-12-10 00:00:00
08/01/2026,PN-EQ-05	,24.0,,6451.0,48.9,300.0,2026-01-09 00:00:00
07/11/2024,PNEQ09,19.7,4.3,4728.7,41.7,260.0,2024-11-08 00:00:00
01/06/2024,pn-eq-04,24.0,0.0,9421.9,116.2,460.0,2024-06-02 00:00:00
04/01/2025, PN-EQ-06,24.0,0.0,6872.5,72.0,300.0,2025-01-05 00:00:00
18/02/2024,PN-EQ-05 ,24.0,0.0,6784.5,84.2,300.0,2024-02-19 00:00:00
07/12/2024, PN-EQ-05,24.0,0.0,6546.9,117.1,300.0,2024-12-08 00:00:00
27/07/2025,PNEQ03,24.0,0.0,7733.5,128.2,380.0,2025-07-28 00:00:00
18/10/2024,PN-EQ-07,24.0,0.0,7360.8,180.5,350.0,2024-10-19 00:00:00
03/05/2024,PN-EQ-09	,24.0,0.0,5533.9,28.5,260.0,2024-05-04 00:00:00
14/02/2024,PN-EQ-05	,24.0,0.0,5973.5,121.1,300.0,2024-02-15 00:00:00
18/07/2025,PN-EQ-01,24.0,0.0,11264.7,295.1,520.0,2025-07-19 00:00:00
21/04/2025,pn-eq-09,24.0,0.0,5740.5,88.2,260.0,2025-04-22 00:00:00
18/05/2024,PN-EQ-03,24.0,0.0,8100.4,119.2,380.0,2024-05-19 00:00:00
09/07/2024,PN-EQ-06,24.0,0.0,6994.6,100.6,300.0,2024-07-10 00:00:00
06/03/2024,pn-eq-01,21.8,2.2,10517.0,100.7,520.0,2024-03-07 00:00:00
14/12/2025,PNEQ07,22.7,1.3,6298.1,217.9,350.0,2025-12-15 00:00:00
09/04/2024,PN-EQ-10 ,4.0,20.0,1594.7,32.1,500.0,2024-04-10 00:00:00
31/03/2024,pn-eq-07,24.0,0.0,7455.0,143.8,350.0,2024-04-01 00:00:00
20/11/2024,PN-EQ-05	,24.0,0.0,6419.2,138.8,300.0,2024-11-21 00:00:00
16/03/2025, PN-EQ-06,24.0,0.0,6588.3,216.1,300.0,2025-03-17 00:00:00
13/08/2024,PN_EQ_02,24.0,0.0,9218.0,93.0,430.0,2024-08-14 00:00:00
31/12/2025,PN-EQ-10	,22.0,2.0,9728.6,238.5,500.0,2026-01-01 00:00:00
04/08/2025,pn-eq-09,24.0,0.0,5990.1,21.4,260.0,2025-08-05 00:00:00
23/04/2025,pn-eq-01,15.2,8.8,7611.6,235.6,520.0,2025-04-24 00:00:00
22/12/2025,PN-EQ-02 ,23.5,,8915.9,190.6,430.0,2025-12-23 00:00:00
04/12/2024,PN-EQ-07	,24.0,0.0,7961.6,184.4,350.0,2024-12-05 00:00:00
26/10/2024,PN-EQ-10	,24.0,0.0,10322.7,201.6,500.0,2024-10-27 00:00:00
26/11/2025,pn-eq-01,24.0,0.0,10011.9,246.3,520.0,2025-11-27 00:00:00
10/01/2024, PN-EQ-06,24.0,0.0,7117.8,183.3,300.0,2024-01-11 00:00:00
21/08/2025,PN_EQ_10,24.0,0.0,10921.0,345.0,500.0,2025-08-22 00:00:00
28/12/2024,PN-EQ-03 ,24.0,0.0,8155.3,197.7,380.0,2024-12-29 00:00:00
14/11/2024,PN-EQ-01	,24.0,0.0,12355.2,182.6,520.0,2024-11-15 00:00:00
07/10/2024,PN-EQ-06 ,21.5,2.5,5396.0,51.5,300.0,2024-10-08 00:00:00
19/12/2024,PN_EQ_02,9.7,14.3,3740.1,107.2,430.0,2024-12-20 00:00:00
08/05/2024,PN-EQ-05 ,24.0,0.0,7096.8,208.5,300.0,2024-05-09 00:00:00
12/11/2025,PN_EQ_06,24.0,0.0,6168.2,163.6,300.0,2025-11-13 00:00:00
16/07/2025,pn-eq-08,24.0,0.0,8611.8,269.0,400.0,2025-07-17 00:00:00
20/10/2024,PN-EQ-08,24.0,0.0,8567.2,182.8,400.0,2024-10-21 00:00:00
21/12/2024,PNEQ03,24.0,0.0,8408.6,264.3,380.0,2024-12-22 00:00:00
31/10/2025,PN-EQ-07,18.6,5.4,6359.3,66.1,350.0,2025-11-01 00:00:00
18/02/2025,PN_EQ_09,24.0,0.0,4987.4,124.0,260.0,2025-02-19 00:00:00
12/04/2025,PN-EQ-03	,18.8,5.2,6865.8,79.2,380.0,2025-04-13 00:00:00
04/10/2025,PN_EQ_07,9.6,14.4,3091.6,68.3,350.0,2025-10-05 00:00:00
26/12/2024,PN-EQ-10	,24.0,0.0,11583.0,356.4,500.0,2024-12-27 00:00:00
22/04/2024,PN_EQ_01,24.0,0.0,11343.2,,520.0,2024-04-23 00:00:00
09/01/2024,PN-EQ-02	,24.0,0.0,9345.6,177.0,430.0,2024-01-10 00:00:00
05/10/2025,PNEQ08,24.0,0.0,8601.8,293.9,400.0,2025-10-06 00:00:00
12/03/2025,PN_EQ_03,24.0,0.0,7729.8,213.9,380.0,2025-03-13 00:00:00
26/12/2024,PN-EQ-04	,24.0,0.0,10076.2,195.9,460.0,2024-12-27 00:00:00
28/08/2024,PN-EQ-10 ,24.0,0.0,10659.1,284.6,500.0,2024-08-29 00:00:00
21/07/2024,PN-EQ-08,22.5,1.5,7960.5,157.0,400.0,2024-07-22 00:00:00
24/02/2024,PN-EQ-10 ,16.1,7.9,6966.4,92.9,500.0,2024-02-25 00:00:00
26/09/2024, PN-EQ-01,22.7,1.3,10766.9,338.1,520.0,2024-09-27 00:00:00
23/01/2025,PNEQ08,24.0,0.0,7725.9,257.6,400.0,2025-01-22 00:00:00
20/05/2024, PN-EQ-07,24.0,0.0,7834.4,,350.0,2024-05-21 00:00:00
27/03/2024,PN_EQ_01,22.0,2.0,9135.3,246.6,520.0,2024-03-28 00:00:00
10/10/2024,PNEQ07,22.3,1.7,6896.6,160.0,350.0,2024-10-11 00:00:00
21/10/2025,PNEQ01,24.0,0.0,11454.4,261.1,520.0,2025-10-22 00:00:00
27/08/2025,PN-EQ-08,9.4,14.6,3216.3,87.5,400.0,2025-08-28 00:00:00
05/05/2025,PNEQ03,21.1,2.9,6875.4,322.5,380.0,2025-05-04 00:00:00
02/12/2024,PNEQ02,18.6,5.4,7124.8,64.6,430.0,2024-12-03 00:00:00
20/04/2025,PNEQ08,21.0,3.0,7560.9,182.2,400.0,2025-04-21 00:00:00
15/05/2024,pn-eq-07,17.9,6.1,5232.3,131.7,350.0,2024-05-16 00:00:00
10/01/2024,pn-eq-03,24.0,0.0,7896.2,242.1,380.0,2024-01-11 00:00:00
04/10/2024,PN-EQ-04 ,17.3,6.7,7878.4,172.8,460.0,2024-10-05 00:00:00
26/12/2024, PN-EQ-08,24.0,0.0,8858.3,31.2,400.0,2024-12-27 00:00:00
04/01/2026,pn-eq-02,24.0,0.0,8612.7,181.9,430.0,2026-01-05 00:00:00
26/02/2025, PN-EQ-03,24.0,0.0,8162.4,202.1,380.0,2025-02-27 00:00:00
17/07/2025,pn-eq-10,24.0,0.0,10867.8,201.9,500.0,2025-07-18 00:00:00
12/08/2025,pn-eq-07,24.0,0.0,7236.6,176.0,350.0,2025-08-13 00:00:00
21/03/2025,pn-eq-10,4.0,20.0,1688.2,42.2,500.0,2025-03-22 00:00:00
25/06/2024,PN-EQ-09 ,24.0,0.0,5189.4,70.6,260.0,2024-06-26 00:00:00
01/11/2024,PN-EQ-08 ,16.6,7.4,6292.7,142.3,400.0,2024-11-02 00:00:00
14/02/2024,PN-EQ-02,24.0,0.0,9468.0,331.7,430.0,2024-02-15 00:00:00
24/08/2024,PN_EQ_03,24.0,0.0,7739.0,,380.0,2024-08-24 00:00:00
28/06/2024,PNEQ09,24.0,0.0,5366.0,154.5,260.0,2024-06-29 00:00:00
03/09/2024, PN-EQ-04,18.1,5.9,7539.2,176.4,460.0,2024-09-04 00:00:00
17/11/2024,PN_EQ_02,24.0,0.0,9277.4,141.1,430.0,2024-11-18 00:00:00
01/04/2025,PNEQ07,24.0,0.0,7089.3,,350.0,2025-04-02 00:00:00
09/07/2025, PN-EQ-05,24.0,0.0,7088.8,121.5,300.0,2025-07-10 00:00:00
29/04/2024,PN_EQ_08,24.0,0.0,9046.1,102.8,400.0,2024-04-30 00:00:00
17/11/2024,PN_EQ_03,17.0,7.0,5937.2,64.6,380.0,2024-11-18 00:00:00
26/05/2025,PN-EQ-09	,16.5,7.5,4048.9,82.8,260.0,2025-05-27 00:00:00
25/08/2024,PN-EQ-10 ,24.0,0.0,9610.3,126.9,500.0,2024-08-26 00:00:00
03/01/2026,PN-EQ-10 ,23.1,0.9,10992.9,271.2,500.0,2026-01-04 00:00:00
04/10/2024, PN-EQ-02,24.0,0.0,10216.8,136.1,430.0,2024-10-05 00:00:00
26/06/2024,PN-EQ-06,24.0,0.0,5195.4,77.9,300.0,2024-06-27 00:00:00
01/07/2025,PNEQ06,24.0,0.0,6596.4,133.1,300.0,2025-07-02 00:00:00
24/06/2025,PN-EQ-06	,24.0,0.0,5968.9,85.5,300.0,2025-06-25 00:00:00
04/08/2024,PN-EQ-01,24.0,0.0,11409.8,183.2,520.0,2024-08-05 00:00:00
26/01/2024,PNEQ04,24.0,0.0,9465.9,177.3,460.0,2024-01-27 00:00:00
09/06/2025,PN-EQ-06,24.0,0.0,6703.6,98.9,300.0,2025-06-10 00:00:00
05/05/2025, PN-EQ-08,21.2,2.8,7303.2,144.6,400.0,2025-05-06 00:00:00
18/04/2025,PN-EQ-02 ,24.0,0.0,9525.0,191.3,430.0,2025-04-19 00:00:00
29/10/2024,PN-EQ-01 ,16.0,8.0,7278.0,67.2,520.0,2024-10-30 00:00:00
12/01/2024,PNEQ08,24.0,0.0,9215.2,86.3,400.0,2024-01-13 00:00:00
26/01/2025,PN-EQ-04,4.0,20.0,1337.7,23.8,460.0,2025-01-26 00:00:00
29/10/2024,PN-EQ-07 ,8.8,15.2,2606.1,59.9,350.0,2024-10-30 00:00:00
05/04/2025,PN_EQ_04,24.0,0.0,10085.6,98.8,460.0,2025-04-06 00:00:00
25/09/2024, PN-EQ-07,24.0,0.0,7149.2,165.5,350.0,2024-09-26 00:00:00
18/01/2024,PNEQ10,23.1,0.9,10970.1,300.7,500.0,2024-01-19 00:00:00
14/05/2024,PNEQ01,24.0,,12355.2,108.3,520.0,2024-05-15 00:00:00
07/02/2024,PN-EQ-02,24.0,0.0,9396.6,238.0,430.0,2024-02-08 00:00:00
19/04/2024,PN-EQ-10 ,24.0,0.0,10527.4,256.9,500.0,2024-04-20 00:00:00
05/10/2025,PN-EQ-02,24.0,0.0,9131.2,267.1,430.0,2025-10-06 00:00:00
08/11/2025,PN-EQ-09	,24.0,0.0,5317.1,131.6,260.0,2025-11-09 00:00:00
29/04/2025,PN-EQ-06 ,24.0,0.0,6428.6,117.7,300.0,2025-04-30 00:00:00
09/01/2025, PN-EQ-03,24.0,0.0,8182.4,42.2,380.0,2025-01-10 00:00:00
11/12/2025, PN-EQ-06,24.0,0.0,6405.5,199.2,300.0,2025-12-12 00:00:00
27/01/2025,PNEQ10,24.0,0.0,11170.5,138.6,500.0,2025-01-28 00:00:00
24/03/2024, PN-EQ-08,21.9,2.1,7515.7,218.3,400.0,2024-03-25 00:00:00
11/01/2024,pn-eq-09,24.0,0.0,5539.7,69.9,260.0,2024-01-12 00:00:00
16/08/2025, PN-EQ-08,24.0,0.0,8560.9,140.3,400.0,2025-08-17 00:00:00
28/02/2025,PN_EQ_08,24.0,0.0,8565.8,90.8,400.0,2025-03-01 00:00:00
31/03/2025, PN-EQ-08,24.0,0.0,8794.7,242.8,400.0,2025-04-01 00:00:00
24/07/2025,PN-EQ-07 ,24.0,0.0,7725.9,196.7,350.0,2025-07-25 00:00:00
17/01/2025, PN-EQ-06,24.0,0.0,6037.4,192.1,300.0,2025-01-18 00:00:00
09/06/2025,PN_EQ_07,24.0,0.0,7603.8,193.2,350.0,2025-06-10 00:00:00
28/06/2024,pn-eq-01,24.0,0.0,11855.9,270.8,520.0,2024-06-29 00:00:00
03/12/2025,PN-EQ-03,24.0,0.0,8658.3,219.4,380.0,2025-12-04 00:00:00
