fecha,equipo_id,horas_operativas,horas_parada,toneladas_procesadas,toneladas_fuera_especificacion,capacidad_nominal_tmh,turno
2027-08-08,PN-EQ-08,24.0,0.0,8594.9,266.1,400.0,
2026-04-07,PN-EQ-08,19.7,4.3,7213.8,,400.0,
2027-12-11,PN-EQ-05,24.0,0.0,6951.2,88.7,300.0,
2026-04-24,PN-EQ-06,14.6,9.4,3864.1,78.9,300.0,
2027-12-21,PN-EQ-03,24.0,0.0,8577.0,161.9,380.0,
2027-05-07,PN-EQ-09,20.7,3.3,4770.7,111.8,260.0,
2027-09-20,PN-EQ-10,24.0,0.0,11880.0,61.5,500.0,
2027-10-19,PN-EQ-09,23.4,0.6,4930.1,125.0,260.0,
2027-03-24,PN-EQ-04,24.0,0.0,9938.7,210.1,460.0,
2027-09-04,PN-EQ-01,22.3,1.7,10471.7,244.2,520.0,
2026-03-18,PN-EQ-01,24.0,0.0,11699.6,157.0,520.0,
2026-06-30,PN-EQ-05,15.3,8.7,4203.2,77.7,300.0,
2027-08-12,PN-EQ-04,24.0,0.0,10904.4,149.9,460.0,
2027-09-30,PN-EQ-09,24.0,0.0,5449.7,108.6,260.0,
2026-06-02,PN-EQ-07,24.0,0.0,7167.8,11.9,350.0,
2027-02-01,PN-EQ-03,24.0,0.0,7571.5,217.8,380.0,
2027-08-04,PN-EQ-04,24.0,0.0,9347.5,156.5,460.0,
2026-07-17,PN-EQ-04,24.0,0.0,10434.5,281.6,460.0,
2026-07-06,PN-EQ-02,24.0,0.0,9473.8,194.5,430.0,
2026-01-28,PN-EQ-02,24.0,0.0,9213.1,57.5,430.0,
2027-11-26,PN-EQ-04,24.0,0.0,9433.3,225.5,460.0,
2026-10-08,PN-EQ-01,24.0,0.0,11137.3,159.7,520.0,
2026-01-29,PN-EQ-09,24.0,0.0,5094.7,111.7,260.0,
2026-02-19,PN-EQ-09,15.5,0.0,3570.6,29.0,260.0,1.0
2027-07-24,PN-EQ-06,4.0,20.0,1084.5,22.2,300.0,
2027-11-25,PN-EQ-03,24.0,0.0,8343.9,180.7,380.0,
2026-04-12,PN-EQ-10,17.12,0.0,7632.6,97.7,500.0,3.0
2026-12-25,PN-EQ-03,24.0,0.0,8079.1,121.5,380.0,
2027-11-27,PN-EQ-09,24.0,0.0,5466.8,136.6,260.0,
2026-02-18,PN-EQ-03,24.0,0.0,8233.0,214.9,380.0,
2026-08-14,PN-EQ-10,22.7,1.3,10161.3,161.7,500.0,
2026-02-04,PN-EQ-07,18.1,5.9,6098.5,99.9,350.0,
2026-07-24,PN-EQ-03,24.0,0.0,7626.2,233.9,380.0,
2026-09-03,PN-EQ-08,24.0,0.0,8882.2,166.6,400.0,
2027-08-22,PN-EQ-04,24.0,0.0,10366.8,156.7,460.0,
2026-06-17,PN-EQ-04,18.6,5.4,8451.1,249.9,460.0,
2026-04-30,PN-EQ-07,24.0,0.0,8215.2,208.8,350.0,
2027-06-30,PN-EQ-06,23.5,0.5,6215.6,95.8,300.0,
2026-11-15,PN-EQ-09,24.0,0.0,5354.2,82.5,260.0,
2026-10-21,PN-EQ-09,24.0,0.0,6177.6,124.6,260.0,
2026-03-07,PN-EQ-07,24.0,0.0,8127.9,166.9,350.0,
2026-03-22,PN-EQ-10,10.76,0.0,4625.2,41.1,500.0,1.0
2026-04-26,PN-EQ-02,24.0,0.0,8999.6,200.9,430.0,
2026-06-25,PN-EQ-03,24.0,0.0,8133.0,138.1,380.0,
2026-09-14,PN-EQ-02,24.0,0.0,9257.8,120.8,430.0,
2027-12-28,PN-EQ-01,24.0,0.0,11075.3,217.1,520.0,
2027-06-05,PN-EQ-03,23.5,0.5,8258.6,200.2,380.0,
2027-02-06,PN-EQ-06,24.0,0.0,6221.2,70.5,300.0,
2027-11-21,PN-EQ-09,24.0,0.0,4885.0,133.5,260.0,
2026-05-21,PN-EQ-02,24.0,0.0,9447.0,185.2,430.0,
2026-01-31,PC-EQ-03,24.0,0.0,6479.4,198.1,304.0,
2026-03-25,PN-EQ-10,5.6,0.0,2641.6,99.1,500.0,2.0
2027-05-03,PN-EQ-05,24.0,0.0,6776.8,112.5,300.0,
2027-12-29,PN-EQ-10,16.5,7.5,7279.7,104.8,500.0,
2026-08-04,PN-EQ-10,24.0,0.0,10047.8,69.6,500.0,
2027-06-26,PN-EQ-02,24.0,0.0,8187.1,128.4,430.0,
2027-04-17,PN-EQ-07,22.2,1.8,7066.8,41.7,350.0,
2027-08-21,PN-EQ-06,17.1,6.9,4790.7,148.3,300.0,
2026-12-16,PN-EQ-08,23.5,0.5,8933.3,148.0,400.0,
2027-07-20,PN-EQ-01,24.0,0.0,11475.3,163.8,520.0,
2026-03-27,PN-EQ-03,24.0,0.0,7965.1,220.0,380.0,
2027-05-07,PN-EQ-03,24.0,0.0,8650.9,,380.0,
2027-05-19,PN-EQ-02,14.0,10.0,5747.6,100.2,430.0,
2026-08-28,PN-EQ-03,24.0,0.0,8609.5,279.1,380.0,
2026-05-18,PN-EQ-03,16.2,7.8,5129.5,124.3,380.0,
2027-06-16,PN-EQ-01,24.0,0.0,10977.4,182.2,520.0,
2026-04-09,PN-EQ-10,5.91,0.0,3056.1,58.8,500.0,3.0
2026-06-03,PN-EQ-02,10.0,14.0,3956.0,73.8,430.0,
2026-03-01,PN-EQ-04,17.6,6.4,7656.6,73.3,460.0,
2026-07-24,PN-EQ-10,24.0,0.0,11170.9,278.9,500.0,
2026-11-24,PN-EQ-07,24.0,0.0,7471.6,114.9,350.0,
2026-04-22,PN-EQ-10,7.37,0.0,3094.9,131.9,500.0,1.0
2027-10-03,PN-EQ-03,24.0,0.0,8565.8,94.1,380.0,
2026-12-27,PN-EQ-04,24.0,0.0,9944.6,158.5,460.0,
2026-01-26,PN-EQ-07,24.0,0.0,8049.4,120.5,350.0,
2026-10-25,PN-EQ-06,22.0,2.0,5696.7,147.2,300.0,
2027-08-28,PN-EQ-08,24.0,0.0,8398.2,228.3,400.0,
2027-08-17,PN-EQ-10,24.0,0.0,10985.6,83.9,500.0,
2027-07-03,PN-EQ-08,17.4,6.6,6105.7,162.8,400.0,
2027-03-10,PN-EQ-08,24.0,0.0,9504.0,170.5,400.0,
2027-07-10,PN-EQ-08,24.0,0.0,9404.0,283.5,400.0,
2026-08-06,PN-EQ-01,24.0,0.0,11694.3,337.3,520.0,
2027-08-31,PN-EQ-10,24.0,0.0,10245.8,300.9,500.0,
2027-10-07,PN-EQ-01,5.5,18.5,2373.8,52.0,520.0,
2027-05-08,PN-EQ-02,24.0,0.0,9954.9,226.6,430.0,
2026-07-05,PN-EQ-09,24.0,0.0,5184.4,40.3,260.0,
2026-09-11,PN-EQ-04,24.0,0.0,9676.9,155.4,460.0,
2027-12-28,PN-EQ-06,24.0,0.0,6850.3,240.9,300.0,
2026-05-15,PN-EQ-09,0.05,0.0,56.5,,260.0,2.0
2026-05-21,PN-EQ-06,24.0,0.0,6373.4,262.5,300.0,
2026-03-09,PN-EQ-06,24.0,0.0,5688.8,50.7,300.0,
2027-09-02,PN-EQ-05,24.0,0.0,7128.0,0.0,300.0,
2027-07-10,PN-EQ-05,24.0,0.0,6691.4,216.4,300.0,
2027-04-29,PN-EQ-06,24.0,0.0,5847.3,146.3,300.0,
2027-03-14,PN-EQ-02,22.6,1.4,8310.6,53.3,430.0,
2026-04-17,PN-EQ-07,24.0,0.0,7875.4,82.0,350.0,
2026-05-06,PN-EQ-10,5.43,0.0,2627.5,46.4,500.0,2.0
2027-01-03,PN-EQ-10,24.0,0.0,11371.8,183.8,500.0,
2027-04-16,PN-EQ-06,24.0,0.0,6879.0,80.8,300.0,
2027-10-25,PN-EQ-02,24.0,0.0,9329.8,189.6,430.0,
2027-07-17,PN-EQ-08,18.0,6.0,6058.2,99.0,400.0,
2026-01-25,PN-EQ-02,24.0,0.0,9573.6,249.7,430.0,
2026-01-31,PN-EQ-05,24.0,0.0,6546.9,102.7,300.0,
2027-08-13,PN-EQ-04,24.0,0.0,10191.2,129.5,460.0,
2026-02-21,PN-EQ-09,2.71,0.0,645.7,15.4,260.0,1.0
2026-09-25,PN-EQ-08,24.0,0.0,9363.5,240.6,400.0,
2027-09-27,PN-EQ-09,24.0,0.0,5446.0,135.4,260.0,
2026-10-06,PN-EQ-07,24.0,0.0,7804.6,119.0,350.0,
2027-10-01,PN-EQ-08,24.0,0.0,9329.9,246.0,400.0,
2026-04-05,PN-EQ-08,24.0,0.0,9129.5,164.2,400.0,
2027-05-18,PN-EQ-10,24.0,0.0,10462.6,277.6,500.0,
2027-10-30,PN-EQ-02,24.0,0.0,8505.0,191.5,430.0,
2027-08-15,PN-EQ-10,22.9,1.1,10675.7,277.3,500.0,
2026-12-13,PN-EQ-05,24.0,0.0,7043.5,92.3,300.0,
2026-06-14,PN-EQ-01,21.5,2.5,10089.6,175.6,520.0,
2027-03-04,PN-EQ-03,24.0,0.0,8205.0,148.7,380.0,
2027-07-23,PN-EQ-02,24.0,0.0,8822.9,145.4,430.0,
2026-06-06,PN-EQ-04,24.0,0.0,9193.8,143.1,460.0,
2026-01-17,PN-EQ-07,24.0,0.0,7352.4,184.4,350.0,
2027-10-12,PN-EQ-03,24.0,0.0,8436.6,126.1,380.0,
2027-03-12,PN-EQ-02,22.4,1.6,8185.9,255.0,430.0,
2026-02-22,PN-EQ-02,24.0,0.0,8417.8,69.9,430.0,
2026-04-10,PN-EQ-08,24.0,0.0,8567.9,141.1,400.0,
2027-02-23,PN-EQ-08,24.0,0.0,8611.8,241.6,400.0,
2026-02-15,PN-EQ-02,24.0,0.0,9333.0,257.6,430.0,
2027-01-15,PN-EQ-07,24.0,0.0,8050.5,214.7,350.0,
2027-07-30,PN-EQ-03,24.0,0.0,7780.0,,380.0,
2027-10-21,PC-EQ-04,4.0,20.0,1284.8,27.3,368.0,
2027-08-26,PN-EQ-10,19.8,4.2,8749.7,71.5,500.0,
2026-12-02,PN-EQ-03,24.0,0.0,8258.6,152.8,380.0,
2026-06-11,PN-EQ-08,24.0,0.0,8189.1,76.2,400.0,
2027-07-06,PN-EQ-01,24.0,0.0,10292.7,222.7,520.0,
2027-01-23,PN-EQ-09,22.0,2.0,5034.3,59.1,260.0,
2026-08-09,PN-EQ-10,24.0,0.0,11113.8,277.0,500.0,
2027-11-14,PN-EQ-08,24.0,0.0,9079.2,153.0,400.0,
2026-09-09,PN-EQ-09,24.0,0.0,5620.3,81.4,260.0,
2027-05-17,PN-EQ-07,24.0,0.0,8040.8,124.5,350.0,
2026-12-29,PN-EQ-08,18.2,5.8,5996.5,160.3,400.0,
2026-10-26,PN-EQ-06,16.1,7.9,4759.5,98.9,300.0,
2026-05-28,PN-EQ-03,24.0,0.0,7484.8,180.9,380.0,
2026-04-24,PN-EQ-08,21.8,2.2,8171.8,108.3,400.0,
2027-10-29,PN-EQ-02,14.0,10.0,5023.1,93.6,430.0,
2027-04-09,PN-EQ-04,24.0,0.0,10072.1,304.3,460.0,
2026-11-27,PN-EQ-04,23.4,0.6,9868.3,309.5,460.0,
2026-11-07,PN-EQ-07,24.0,0.0,7298.7,152.0,350.0,
2026-03-13,PN-EQ-02,24.0,0.0,9411.8,181.4,430.0,
2026-10-29,PN-EQ-07,24.0,0.0,6919.7,137.9,350.0,
2026-02-25,PN-EQ-08,24.0,0.0,8095.6,153.7,400.0,
2027-12-02,PN-EQ-05,16.1,7.9,3650.8,27.6,300.0,
2026-07-15,PN-EQ-06,24.0,0.0,6553.7,217.0,300.0,
2027-06-28,PN-EQ-06,24.0,0.0,6852.4,233.1,300.0,
2026-05-29,PN-EQ-01,24.0,0.0,11678.9,283.0,520.0,
2027-06-30,PN-EQ-01,24.0,0.0,12355.2,351.4,520.0,
2026-01-25,PN-EQ-03,24.0,0.0,7675.4,168.4,380.0,
2027-07-11,PN-EQ-03,24.0,0.0,8489.1,199.9,380.0,
2026-06-26,PN-EQ-01,24.0,0.0,11479.9,236.4,520.0,
2026-09-28,PN-EQ-03,24.0,0.0,8038.9,69.9,380.0,
2026-04-18,PN-EQ-03,24.0,0.0,7855.1,203.5,380.0,
2026-05-02,PN-EQ-03,16.0,8.0,4943.4,61.1,380.0,
2026-08-20,PN-EQ-01,24.0,0.0,11788.8,97.9,520.0,
2027-06-15,PN-EQ-04,24.0,0.0,10063.8,165.4,460.0,
2027-08-29,PN-EQ-09,24.0,0.0,5538.9,99.0,260.0,
2027-03-30,PN-EQ-10,9.2,14.8,4092.7,38.9,500.0,
2026-07-23,PN-EQ-02,24.0,0.0,9320.2,176.9,430.0,
2026-10-26,PN-EQ-07,24.0,0.0,7423.2,163.1,350.0,
2026-10-08,PN-EQ-07,24.0,0.0,7312.1,209.9,350.0,
2027-05-23,PN-EQ-07,24.0,0.0,7461.2,114.0,350.0,
2026-05-20,PN-EQ-09,24.0,0.0,5120.1,168.0,260.0,
2026-12-03,PN-EQ-05,24.0,0.0,6216.4,81.6,300.0,
2027-09-26,PN-EQ-05,24.0,0.0,6517.9,113.4,300.0,
2026-08-14,PN-EQ-04,24.0,0.0,8763.7,164.6,460.0,
2027-10-30,PN-EQ-09,21.3,2.7,4860.3,96.1,260.0,
2026-10-14,PN-EQ-10,24.0,0.0,11188.1,265.9,500.0,
2026-09-19,PN-EQ-06,24.0,0.0,6374.4,146.8,300.0,
2026-12-17,PN-EQ-07,24.0,0.0,7939.5,160.3,350.0,
2027-05-03,PN-EQ-04,19.8,4.2,8135.6,203.0,460.0,
2027-10-29,PN-EQ-07,24.0,0.0,7417.0,152.1,350.0,
2026-06-30,PN-EQ-02,24.0,0.0,9469.9,207.6,430.0,
2027-06-04,PN-EQ-03,24.0,0.0,8457.7,208.9,380.0,
2027-11-06,PN-EQ-05,1.1,22.9,274.9,3.5,300.0,
2027-04-26,PN-EQ-05,24.0,0.0,6710.3,221.4,300.0,
2027-09-16,PN-EQ-05,16.4,7.6,4817.8,79.2,300.0,
2026-02-14,PN-EQ-10,20.42,0.0,9345.5,127.7,500.0,1.0
2026-12-09,PN-EQ-02,24.0,0.0,9741.9,118.1,430.0,
2026-12-02,PN-EQ-09,24.0,0.0,5491.0,140.1,260.0,
2026-05-16,PN-EQ-10,13.34,0.0,6140.8,125.3,500.0,1.0
2027-03-09,PN-EQ-09,24.0,0.0,6042.6,156.2,260.0,
2027-03-09,PN-EQ-04,24.0,0.0,8987.9,57.3,460.0,
2027-10-04,PN-EQ-07,24.0,0.0,8029.2,284.9,350.0,
2026-06-06,PN-EQ-05,24.0,0.0,6094.8,137.2,300.0,
2026-06-11,PN-EQ-04,24.0,0.0,10929.6,339.2,460.0,
2027-06-18,PN-EQ-06,24.0,0.0,6756.0,184.7,300.0,
2027-06-07,PN-EQ-08,24.0,0.0,8985.2,124.7,400.0,
2026-11-27,PN-EQ-07,24.0,0.0,6953.8,,350.0,
2026-12-23,PN-EQ-10,4.0,20.0,1759.3,25.7,500.0,
2026-02-28,PN-EQ-04,16.7,7.3,7133.0,129.3,460.0,
2027-01-07,PN-EQ-07,24.0,0.0,7710.7,142.0,350.0,
2026-11-06,PN-EQ-06,24.0,0.0,7077.0,95.5,300.0,
2026-02-07,PN-EQ-10,11.68,0.0,4770.9,71.1,500.0,2.0
2026-11-05,PN-EQ-05,24.0,0.0,6240.9,86.6,300.0,
2027-11-30,PN-EQ-05,24.0,0.0,6367.6,152.8,300.0,
2027-11-23,PN-EQ-02,23.2,0.8,8682.8,157.7,430.0,
2026-02-04,PN-EQ-09,21.6,2.4,4831.1,68.8,260.0,
2026-10-31,PN-EQ-05,24.0,0.0,6989.7,113.3,300.0,
2026-05-09,PN-EQ-01,24.0,0.0,11184.1,292.3,520.0,
2027-05-05,PN-EQ-03,24.0,0.0,7942.9,112.2,380.0,
2026-09-15,PN-EQ-07,24.0,0.0,7459.5,186.9,350.0,
2026-07-01,PN-EQ-08,24.0,0.0,8575.1,86.1,400.0,
2026-04-10,PN-EQ-10,6.34,0.0,2656.3,1.2,500.0,2.0
2027-01-04,PN-EQ-10,8.8,15.2,4005.2,28.1,500.0,
2026-02-12,PN-EQ-10,12.39,0.11,5174.9,13.5,500.0,1.0
2026-11-10,PN-EQ-03,24.0,0.0,8268.5,213.0,380.0,
2027-05-06,PN-EQ-05,24.0,0.0,6145.7,168.2,300.0,
2027-06-29,PN-EQ-10,16.8,7.2,7227.9,98.6,500.0,
2026-05-17,PN-EQ-08,21.6,2.4,8244.7,139.9,400.0,
2026-11-04,PN-EQ-08,23.2,0.8,8708.3,122.6,400.0,
2026-09-09,PN-EQ-03,24.0,0.0,8853.4,90.2,380.0,
2026-10-09,PN-EQ-06,24.0,0.0,5928.5,69.6,300.0,
2027-12-06,PN-EQ-07,24.0,0.0,7352.2,86.5,350.0,
2027-12-24,PN-EQ-04,24.0,0.0,9036.6,237.2,460.0,
2026-04-28,PN-EQ-01,24.0,0.0,10826.1,178.5,520.0,
2026-09-21,PN-EQ-06,24.0,0.0,6917.7,127.0,300.0,
2026-07-07,PN-EQ-04,24.0,0.0,9708.6,157.9,460.0,
2026-05-12,PN-EQ-07,24.0,0.0,7483.4,,350.0,
2026-02-27,PN-EQ-10,0.55,0.0,110.4,64.4,500.0,2.0
2027-09-05,PN-EQ-03,24.0,0.0,9028.8,196.5,380.0,
2026-03-07,PN-EQ-09,0.72,0.0,221.4,34.9,260.0,3.0
2026-03-05,PN-EQ-09,14.81,0.0,3341.4,3.1,260.0,1.0
2027-09-14,PN-EQ-08,24.0,0.0,9139.2,,400.0,
2027-05-09,PN-EQ-03,24.0,0.0,7556.7,256.7,380.0,
2026-06-14,PN-EQ-10,24.0,0.0,10855.1,104.2,500.0,
2026-06-25,PN-EQ-01,24.0,0.0,10859.5,0.0,520.0,
2026-11-29,PN-EQ-10,24.0,0.0,10103.6,84.4,500.0,
2027-02-16,PN-EQ-04,18.2,5.8,7735.9,252.0,460.0,
2026-07-25,PN-EQ-06,24.0,0.0,7128.0,99.5,300.0,
2026-12-21,PN-EQ-03,24.0,0.0,8339.3,242.5,380.0,
2026-02-22,PN-EQ-10,7.6,0.28,3545.3,154.5,500.0,2.0
2027-12-11,PN-EQ-01,24.0,0.0,11842.7,244.0,520.0,
2027-12-26,PN-EQ-05,24.0,0.0,6498.9,174.0,300.0,
2026-08-18,PN-EQ-07,24.0,0.0,7974.4,165.9,350.0,
2026-04-05,PN-EQ-10,17.51,0.0,8326.6,25.0,500.0,2.0
2027-09-21,PN-EQ-05,24.0,0.0,7061.8,61.7,300.0,
2026-05-03,PN-EQ-10,9.81,0.0,4110.8,46.7,500.0,1.0
2026-06-18,PN-EQ-08,24.0,0.0,8267.0,173.5,400.0,
2026-11-01,PN-EQ-05,24.0,0.0,6534.1,152.0,300.0,
2027-10-24,PN-EQ-02,24.0,0.0,8609.5,206.1,430.0,
2026-08-24,PN-EQ-06,24.0,0.0,6672.1,0.0,300.0,
2026-10-30,PN-EQ-02,24.0,0.0,9586.3,306.6,430.0,
2026-08-31,PN-EQ-04,24.0,0.0,10242.9,219.3,460.0,
2026-08-19,PN-EQ-10,24.0,0.0,10663.1,156.2,500.0,
2026-09-13,PN-EQ-02,24.0,0.0,8988.1,170.3,430.0,
2027-07-17,PN-EQ-07,24.0,0.0,7526.6,180.4,350.0,
2027-11-01,PN-EQ-10,24.0,0.0,11304.8,166.3,500.0,
2026-07-05,PN-EQ-05,4.0,20.0,1128.1,21.1,300.0,
2026-12-26,PN-EQ-01,15.2,8.8,6838.7,,520.0,
2026-02-28,PN-EQ-08,24.0,0.0,9395.6,247.1,400.0,
2027-03-13,PN-EQ-04,24.0,0.0,9514.5,83.7,460.0,
2026-06-04,PN-EQ-06,21.6,2.4,6073.7,109.6,300.0,
2026-11-05,PN-EQ-02,17.5,6.5,7138.9,165.9,430.0,
2026-10-30,PN-EQ-01,24.0,0.0,11305.2,317.7,520.0,
2026-01-30,PN-EQ-09,24.0,0.0,5686.0,105.9,260.0,
2027-01-13,PN-EQ-04,4.8,19.2,1969.9,10.7,460.0,
2027-11-22,PN-EQ-08,21.0,3.0,7534.7,94.6,400.0,
2026-04-25,PN-EQ-10,10.35,0.0,4623.3,36.1,500.0,1.0
2026-02-21,PN-EQ-07,21.9,2.1,6870.1,116.7,350.0,
2027-09-03,PN-EQ-05,24.0,0.0,6699.5,117.1,300.0,
2027-06-27,PN-EQ-06,24.0,0.0,6322.5,193.4,300.0,
2027-03-26,PN-EQ-01,24.0,0.0,11555.4,240.0,520.0,
2027-06-19,PN-EQ-09,16.1,7.9,3684.6,64.5,260.0,
2027-04-27,PN-EQ-09,22.7,1.3,5113.7,99.2,260.0,
2027-03-08,PN-EQ-05,18.4,5.6,5096.8,130.2,300.0,
2026-01-12,PN-EQ-03,24.0,0.0,8504.6,137.5,380.0,
2027-02-03,PN-EQ-05,24.0,0.0,6145.9,141.9,300.0,
2026-12-08,PN-EQ-06,24.0,0.0,6606.5,,300.0,
2026-08-21,PN-EQ-09,23.5,0.5,5416.6,100.0,260.0,
2026-12-04,PN-EQ-06,24.0,0.0,6135.5,87.0,300.0,
2026-08-12,PN-EQ-07,24.0,0.0,7243.4,150.1,350.0,
2027-07-23,PN-EQ-07,15.6,8.4,4879.1,124.8,350.0,
2027-10-12,PN-EQ-06,24.0,0.0,6230.4,63.0,300.0,
2027-04-28,PN-EQ-03,15.9,8.1,5069.0,60.4,380.0,
2027-10-06,PN-EQ-06,24.0,0.0,6361.8,120.2,300.0,
2026-09-24,PN-EQ-01,24.0,0.0,10550.8,142.6,520.0,
2026-03-25,PN-EQ-05,24.0,0.0,6485.9,154.7,300.0,
2027-11-03,PN-EQ-09,12.7,11.3,3140.1,58.3,260.0,
2027-11-07,PN-EQ-08,24.0,0.0,7819.1,202.1,400.0,
